file name,start offset,end offset,negative sample
./datasets/Set_I_DEV/review-034.txt,335,349,the stretch of
./datasets/Set_I_DEV/review-034.txt,59,63,the 
./datasets/Set_I_DEV/review-034.txt,339,349,stretch of
./datasets/Set_I_DEV/review-034.txt,296,309,need them for
./datasets/Set_I_DEV/review-034.txt,296,301,need 
./datasets/Set_I_DEV/review-034.txt,301,309,them for
./datasets/Set_I_DEV/review-034.txt,933,949,According to the
./datasets/Set_I_DEV/review-034.txt,933,943,According 
./datasets/Set_I_DEV/review-034.txt,943,949,to the
./datasets/Set_I_DEV/review-034.txt,419,435,But Thelewala is
./datasets/Set_I_DEV/review-034.txt,419,423,But 
./datasets/Set_I_DEV/review-034.txt,423,435,Thelewala is
./datasets/Set_I_DEV/review-034.txt,63,80,rewards of living
./datasets/Set_I_DEV/review-034.txt,63,71,rewards 
./datasets/Set_I_DEV/review-034.txt,71,80,of living
./datasets/Set_I_DEV/review-034.txt,470,482,or how sober
./datasets/Set_I_DEV/review-034.txt,151,154,or 
./datasets/Set_I_DEV/review-034.txt,473,482,how sober
./datasets/Set_I_DEV/review-034.txt,105,115,can eat at
./datasets/Set_I_DEV/review-034.txt,105,109,can 
./datasets/Set_I_DEV/review-034.txt,109,115,eat at
./datasets/Set_I_DEV/review-034.txt,814,826,but the menu
./datasets/Set_I_DEV/review-034.txt,814,818,but 
./datasets/Set_I_DEV/review-034.txt,818,826,the menu
./datasets/Set_I_DEV/review-035.txt,0,20,Hill Country Chicken
./datasets/Set_I_DEV/review-035.txt,0,5,Hill 
./datasets/Set_I_DEV/review-035.txt,5,20,Country Chicken
./datasets/Set_I_DEV/review-035.txt,95,113,barbecue can exist
./datasets/Set_I_DEV/review-035.txt,95,104,barbecue 
./datasets/Set_I_DEV/review-035.txt,104,113,can exist
./datasets/Set_I_DEV/review-035.txt,1941,1968,flowing strawberry lemonade
./datasets/Set_I_DEV/review-035.txt,1941,1949,flowing 
./datasets/Set_I_DEV/review-035.txt,1949,1968,strawberry lemonade
./datasets/Set_I_DEV/review-035.txt,1485,1510,all thoughtfully provided
./datasets/Set_I_DEV/review-035.txt,1485,1489,all 
./datasets/Set_I_DEV/review-035.txt,1489,1510,thoughtfully provided
./datasets/Set_I_DEV/review-035.txt,357,377,loud lunchtime crowd
./datasets/Set_I_DEV/review-035.txt,357,362,loud 
./datasets/Set_I_DEV/review-035.txt,362,377,lunchtime crowd
./datasets/Set_I_DEV/review-035.txt,143,158,repeat the feat
./datasets/Set_I_DEV/review-035.txt,143,150,repeat 
./datasets/Set_I_DEV/review-035.txt,150,158,the feat
./datasets/Set_I_DEV/review-035.txt,1268,1282,with an herbed
./datasets/Set_I_DEV/review-035.txt,177,182,with 
./datasets/Set_I_DEV/review-035.txt,1273,1282,an herbed
./datasets/Set_I_DEV/review-035.txt,2331,2351,that universal fried
./datasets/Set_I_DEV/review-035.txt,78,83,that 
./datasets/Set_I_DEV/review-035.txt,2336,2351,universal fried
./datasets/Set_I_DEV/review-036.txt,985,996,GR was born
./datasets/Set_I_DEV/review-036.txt,731,734,GR 
./datasets/Set_I_DEV/review-036.txt,988,996,was born
./datasets/Set_I_DEV/review-036.txt,900,920,a misbegotten street
./datasets/Set_I_DEV/review-036.txt,148,150,a 
./datasets/Set_I_DEV/review-036.txt,902,920,misbegotten street
./datasets/Set_I_DEV/review-036.txt,1040,1056,the streets last
./datasets/Set_I_DEV/review-036.txt,66,70,the 
./datasets/Set_I_DEV/review-036.txt,1044,1056,streets last
./datasets/Set_I_DEV/review-036.txt,273,286,there is more
./datasets/Set_I_DEV/review-036.txt,273,279,there 
./datasets/Set_I_DEV/review-036.txt,279,286,is more
./datasets/Set_I_DEV/review-036.txt,550,561,part to the
./datasets/Set_I_DEV/review-036.txt,550,555,part 
./datasets/Set_I_DEV/review-036.txt,312,318,to the
./datasets/Set_I_DEV/review-036.txt,51,60,It is far
./datasets/Set_I_DEV/review-036.txt,51,54,It 
./datasets/Set_I_DEV/review-036.txt,54,60,is far
./datasets/Set_I_DEV/review-036.txt,660,681,young bohemian Jackie
./datasets/Set_I_DEV/review-036.txt,660,666,young 
./datasets/Set_I_DEV/review-036.txt,666,681,bohemian Jackie
./datasets/Set_I_DEV/review-036.txt,1261,1283,Both come meticulously
./datasets/Set_I_DEV/review-036.txt,1261,1266,Both 
./datasets/Set_I_DEV/review-036.txt,1266,1283,come meticulously
./datasets/Set_I_DEV/review-037.txt,60,71,The name of
./datasets/Set_I_DEV/review-037.txt,60,64,The 
./datasets/Set_I_DEV/review-037.txt,64,71,name of
./datasets/Set_I_DEV/review-037.txt,315,326,So the sign
./datasets/Set_I_DEV/review-037.txt,315,318,So 
./datasets/Set_I_DEV/review-037.txt,318,326,the sign
./datasets/Set_I_DEV/review-037.txt,90,105,bakery on Smith
./datasets/Set_I_DEV/review-037.txt,90,97,bakery 
./datasets/Set_I_DEV/review-037.txt,97,105,on Smith
./datasets/Set_I_DEV/review-037.txt,287,302,deep flavors of
./datasets/Set_I_DEV/review-037.txt,287,292,deep 
./datasets/Set_I_DEV/review-037.txt,292,302,flavors of
./datasets/Set_I_DEV/review-037.txt,172,188,It signifies the
./datasets/Set_I_DEV/review-037.txt,172,175,It 
./datasets/Set_I_DEV/review-037.txt,175,188,signifies the
./datasets/Set_I_DEV/review-037.txt,223,238,bread should be
./datasets/Set_I_DEV/review-037.txt,223,229,bread 
./datasets/Set_I_DEV/review-037.txt,229,238,should be
./datasets/Set_I_DEV/review-037.txt,258,272,brown crust to
./datasets/Set_I_DEV/review-037.txt,258,264,brown 
./datasets/Set_I_DEV/review-037.txt,264,272,crust to
./datasets/Set_I_DEV/review-037.txt,2315,2341,having something eminently
./datasets/Set_I_DEV/review-037.txt,2315,2322,having 
./datasets/Set_I_DEV/review-037.txt,2322,2341,something eminently
./datasets/Set_I_DEV/review-038.txt,1920,1931,With only a
./datasets/Set_I_DEV/review-038.txt,1920,1925,With 
./datasets/Set_I_DEV/review-038.txt,1925,1931,only a
./datasets/Set_I_DEV/review-038.txt,1945,1959,the meaning of
./datasets/Set_I_DEV/review-038.txt,84,88,the 
./datasets/Set_I_DEV/review-038.txt,1949,1959,meaning of
./datasets/Set_I_DEV/review-038.txt,2028,2051,consciously a throwback
./datasets/Set_I_DEV/review-038.txt,2028,2040,consciously 
./datasets/Set_I_DEV/review-038.txt,2040,2051,a throwback
./datasets/Set_I_DEV/review-038.txt,226,249,attractive dining scene
./datasets/Set_I_DEV/review-038.txt,226,237,attractive 
./datasets/Set_I_DEV/review-038.txt,237,249,dining scene
./datasets/Set_I_DEV/review-038.txt,376,392,after his famous
./datasets/Set_I_DEV/review-038.txt,376,382,after 
./datasets/Set_I_DEV/review-038.txt,382,392,his famous
./datasets/Set_I_DEV/review-038.txt,137,156,called the Castello
./datasets/Set_I_DEV/review-038.txt,137,144,called 
./datasets/Set_I_DEV/review-038.txt,144,156,the Castello
./datasets/Set_I_DEV/review-038.txt,686,703,A meander through
./datasets/Set_I_DEV/review-038.txt,686,688,A 
./datasets/Set_I_DEV/review-038.txt,688,703,meander through
./datasets/Set_I_DEV/review-038.txt,0,17,The Castello Plan
./datasets/Set_I_DEV/review-038.txt,0,4,The 
./datasets/Set_I_DEV/review-038.txt,4,17,Castello Plan
./datasets/Set_I_DEV/review-039.txt,930,943,for those who
./datasets/Set_I_DEV/review-039.txt,106,110,for 
./datasets/Set_I_DEV/review-039.txt,934,943,those who
./datasets/Set_I_DEV/review-039.txt,361,376,drinks and food
./datasets/Set_I_DEV/review-039.txt,361,368,drinks 
./datasets/Set_I_DEV/review-039.txt,368,376,and food
./datasets/Set_I_DEV/review-039.txt,957,976,against the current
./datasets/Set_I_DEV/review-039.txt,957,965,against 
./datasets/Set_I_DEV/review-039.txt,965,976,the current
./datasets/Set_I_DEV/review-039.txt,266,280,s is comically
./datasets/Set_I_DEV/review-039.txt,5,7,s 
./datasets/Set_I_DEV/review-039.txt,268,280,is comically
./datasets/Set_I_DEV/review-039.txt,802,815,with a Keegan
./datasets/Set_I_DEV/review-039.txt,215,220,with 
./datasets/Set_I_DEV/review-039.txt,807,815,a Keegan
./datasets/Set_I_DEV/review-039.txt,759,775,out for Stranger
./datasets/Set_I_DEV/review-039.txt,232,236,out 
./datasets/Set_I_DEV/review-039.txt,763,775,for Stranger
./datasets/Set_I_DEV/review-039.txt,944,956,want to swim
./datasets/Set_I_DEV/review-039.txt,944,949,want 
./datasets/Set_I_DEV/review-039.txt,949,956,to swim
./datasets/Set_I_DEV/review-039.txt,452,469,hunting lodge and
./datasets/Set_I_DEV/review-039.txt,452,460,hunting 
./datasets/Set_I_DEV/review-039.txt,460,469,lodge and
./datasets/Set_I_DEV/review-040.txt,1478,1491,to offer food
./datasets/Set_I_DEV/review-040.txt,317,320,to 
./datasets/Set_I_DEV/review-040.txt,1481,1491,offer food
./datasets/Set_I_DEV/review-040.txt,411,422,has built a
./datasets/Set_I_DEV/review-040.txt,411,415,has 
./datasets/Set_I_DEV/review-040.txt,415,422,built a
./datasets/Set_I_DEV/review-040.txt,1466,1477,The idea is
./datasets/Set_I_DEV/review-040.txt,642,646,The 
./datasets/Set_I_DEV/review-040.txt,1470,1477,idea is
./datasets/Set_I_DEV/review-040.txt,377,397,beverage director of
./datasets/Set_I_DEV/review-040.txt,377,386,beverage 
./datasets/Set_I_DEV/review-040.txt,386,397,director of
./datasets/Set_I_DEV/review-040.txt,258,272,gloss wine bar
./datasets/Set_I_DEV/review-040.txt,258,264,gloss 
./datasets/Set_I_DEV/review-040.txt,264,272,wine bar
./datasets/Set_I_DEV/review-040.txt,90,101,like a food
./datasets/Set_I_DEV/review-040.txt,90,95,like 
./datasets/Set_I_DEV/review-040.txt,95,101,a food
./datasets/Set_I_DEV/review-040.txt,573,584,She is also
./datasets/Set_I_DEV/review-040.txt,573,577,She 
./datasets/Set_I_DEV/review-040.txt,577,584,is also
./datasets/Set_I_DEV/review-040.txt,0,20,Corkbuzz Wine Studio
./datasets/Set_I_DEV/review-040.txt,0,9,Corkbuzz 
./datasets/Set_I_DEV/review-040.txt,9,20,Wine Studio
./datasets/Set_I_DEV/review-041.txt,1033,1051,The three theaters
./datasets/Set_I_DEV/review-041.txt,219,223,The 
./datasets/Set_I_DEV/review-041.txt,1037,1051,three theaters
./datasets/Set_I_DEV/review-041.txt,1137,1147,But if you
./datasets/Set_I_DEV/review-041.txt,1137,1141,But 
./datasets/Set_I_DEV/review-041.txt,1141,1147,if you
./datasets/Set_I_DEV/review-041.txt,1172,1184,You can also
./datasets/Set_I_DEV/review-041.txt,1172,1176,You 
./datasets/Set_I_DEV/review-041.txt,1176,1184,can also
./datasets/Set_I_DEV/review-041.txt,1314,1327,and after the
./datasets/Set_I_DEV/review-041.txt,330,334,and 
./datasets/Set_I_DEV/review-041.txt,1318,1327,after the
./datasets/Set_I_DEV/review-041.txt,1227,1246,alcoholic drinks in
./datasets/Set_I_DEV/review-041.txt,1227,1237,alcoholic 
./datasets/Set_I_DEV/review-041.txt,1237,1246,drinks in
./datasets/Set_I_DEV/review-041.txt,382,400,steel bowl instead
./datasets/Set_I_DEV/review-041.txt,382,388,steel 
./datasets/Set_I_DEV/review-041.txt,388,400,bowl instead
./datasets/Set_I_DEV/review-041.txt,64,82,With the exception
./datasets/Set_I_DEV/review-041.txt,64,69,With 
./datasets/Set_I_DEV/review-041.txt,69,82,the exception
./datasets/Set_I_DEV/review-041.txt,1070,1086,comfy chairs and
./datasets/Set_I_DEV/review-041.txt,1070,1076,comfy 
./datasets/Set_I_DEV/review-041.txt,1076,1086,chairs and
./datasets/Set_I_DEV/review-042.txt,67,84,s empire includes
./datasets/Set_I_DEV/review-042.txt,67,69,s 
./datasets/Set_I_DEV/review-042.txt,69,84,empire includes
./datasets/Set_I_DEV/review-042.txt,18,37,North Eighth Street
./datasets/Set_I_DEV/review-042.txt,18,24,North 
./datasets/Set_I_DEV/review-042.txt,24,37,Eighth Street
./datasets/Set_I_DEV/review-042.txt,1764,1781,menu is extremely
./datasets/Set_I_DEV/review-042.txt,450,455,menu 
./datasets/Set_I_DEV/review-042.txt,1769,1781,is extremely
./datasets/Set_I_DEV/review-042.txt,146,162,that opened this
./datasets/Set_I_DEV/review-042.txt,146,151,that 
./datasets/Set_I_DEV/review-042.txt,151,162,opened this
./datasets/Set_I_DEV/review-042.txt,1598,1614,restful than its
./datasets/Set_I_DEV/review-042.txt,1598,1606,restful 
./datasets/Set_I_DEV/review-042.txt,193,201,than its
./datasets/Set_I_DEV/review-042.txt,1700,1722,because its bartenders
./datasets/Set_I_DEV/review-042.txt,1679,1687,because 
./datasets/Set_I_DEV/review-042.txt,1708,1722,its bartenders
./datasets/Set_I_DEV/review-042.txt,1584,1597,Betto is more
./datasets/Set_I_DEV/review-042.txt,1584,1590,Betto 
./datasets/Set_I_DEV/review-042.txt,1590,1597,is more
./datasets/Set_I_DEV/review-042.txt,1665,1678,It is restful
./datasets/Set_I_DEV/review-042.txt,366,369,It 
./datasets/Set_I_DEV/review-042.txt,1668,1678,is restful
./datasets/Set_I_DEV/review-043.txt,1763,1775,t feel quite
./datasets/Set_I_DEV/review-043.txt,41,43,t 
./datasets/Set_I_DEV/review-043.txt,1765,1775,feel quite
./datasets/Set_I_DEV/review-043.txt,0,24,Onya Japanese Restaurant
./datasets/Set_I_DEV/review-043.txt,0,5,Onya 
./datasets/Set_I_DEV/review-043.txt,5,24,Japanese Restaurant
./datasets/Set_I_DEV/review-043.txt,70,87,During lunch rush
./datasets/Set_I_DEV/review-043.txt,70,77,During 
./datasets/Set_I_DEV/review-043.txt,77,87,lunch rush
./datasets/Set_I_DEV/review-043.txt,0,24,Onya Japanese Restaurant
./datasets/Set_I_DEV/review-043.txt,0,5,Onya 
./datasets/Set_I_DEV/review-043.txt,5,24,Japanese Restaurant
./datasets/Set_I_DEV/review-043.txt,1896,1908,might be the
./datasets/Set_I_DEV/review-043.txt,1896,1902,might 
./datasets/Set_I_DEV/review-043.txt,1902,1908,be the
./datasets/Set_I_DEV/review-043.txt,1874,1889,skylight in the
./datasets/Set_I_DEV/review-043.txt,1874,1883,skylight 
./datasets/Set_I_DEV/review-043.txt,1883,1889,in the
./datasets/Set_I_DEV/review-043.txt,1830,1839,of a bowl
./datasets/Set_I_DEV/review-043.txt,437,440,of 
./datasets/Set_I_DEV/review-043.txt,1833,1839,a bowl
./datasets/Set_I_DEV/review-043.txt,186,202,desk before your
./datasets/Set_I_DEV/review-043.txt,186,191,desk 
./datasets/Set_I_DEV/review-043.txt,191,202,before your
./datasets/Set_I_DEV/review-044.txt,194,208,years into its
./datasets/Set_I_DEV/review-044.txt,194,200,years 
./datasets/Set_I_DEV/review-044.txt,200,208,into its
./datasets/Set_I_DEV/review-044.txt,1867,1883,Bar Americain is
./datasets/Set_I_DEV/review-044.txt,0,4,Bar 
./datasets/Set_I_DEV/review-044.txt,1871,1883,Americain is
./datasets/Set_I_DEV/review-044.txt,1899,1909,top of its
./datasets/Set_I_DEV/review-044.txt,1899,1903,top 
./datasets/Set_I_DEV/review-044.txt,1903,1909,of its
./datasets/Set_I_DEV/review-044.txt,131,145,walks into Bar
./datasets/Set_I_DEV/review-044.txt,131,137,walks 
./datasets/Set_I_DEV/review-044.txt,137,145,into Bar
./datasets/Set_I_DEV/review-044.txt,786,806,present this evening
./datasets/Set_I_DEV/review-044.txt,786,794,present 
./datasets/Set_I_DEV/review-044.txt,794,806,this evening
./datasets/Set_I_DEV/review-044.txt,819,829,no drag on
./datasets/Set_I_DEV/review-044.txt,819,822,no 
./datasets/Set_I_DEV/review-044.txt,822,829,drag on
./datasets/Set_I_DEV/review-044.txt,745,768,with Laurence Kretchmer
./datasets/Set_I_DEV/review-044.txt,745,750,with 
./datasets/Set_I_DEV/review-044.txt,750,768,Laurence Kretchmer
./datasets/Set_I_DEV/review-044.txt,118,130,and a couple
./datasets/Set_I_DEV/review-044.txt,97,101,and 
./datasets/Set_I_DEV/review-044.txt,122,130,a couple
./datasets/Set_I_DEV/review-045.txt,121,136,and the waiters
./datasets/Set_I_DEV/review-045.txt,121,125,and 
./datasets/Set_I_DEV/review-045.txt,125,136,the waiters
./datasets/Set_I_DEV/review-045.txt,465,479,for someone to
./datasets/Set_I_DEV/review-045.txt,465,469,for 
./datasets/Set_I_DEV/review-045.txt,469,479,someone to
./datasets/Set_I_DEV/review-045.txt,187,201,They looked as
./datasets/Set_I_DEV/review-045.txt,187,192,They 
./datasets/Set_I_DEV/review-045.txt,192,201,looked as
./datasets/Set_I_DEV/review-045.txt,519,528,Wo Hop is
./datasets/Set_I_DEV/review-045.txt,0,3,Wo 
./datasets/Set_I_DEV/review-045.txt,522,528,Hop is
./datasets/Set_I_DEV/review-045.txt,350,369,fanning out napkins
./datasets/Set_I_DEV/review-045.txt,350,358,fanning 
./datasets/Set_I_DEV/review-045.txt,358,369,out napkins
./datasets/Set_I_DEV/review-045.txt,76,91,the dinner rush
./datasets/Set_I_DEV/review-045.txt,76,80,the 
./datasets/Set_I_DEV/review-045.txt,80,91,dinner rush
./datasets/Set_I_DEV/review-045.txt,329,342,pointing to a
./datasets/Set_I_DEV/review-045.txt,329,338,pointing 
./datasets/Set_I_DEV/review-045.txt,338,342,to a
./datasets/Set_I_DEV/review-045.txt,726,743,of an inauthentic
./datasets/Set_I_DEV/review-045.txt,379,382,of 
./datasets/Set_I_DEV/review-045.txt,729,743,an inauthentic
./datasets/Set_I_DEV/review-046.txt,2311,2321,not a star
./datasets/Set_I_DEV/review-046.txt,553,557,not 
./datasets/Set_I_DEV/review-046.txt,2315,2321,a star
./datasets/Set_I_DEV/review-046.txt,1449,1459,you ask of
./datasets/Set_I_DEV/review-046.txt,223,227,you 
./datasets/Set_I_DEV/review-046.txt,1453,1459,ask of
./datasets/Set_I_DEV/review-046.txt,171,188,tin ceilings that
./datasets/Set_I_DEV/review-046.txt,171,175,tin 
./datasets/Set_I_DEV/review-046.txt,175,188,ceilings that
./datasets/Set_I_DEV/review-046.txt,2190,2210,couple behind Joseph
./datasets/Set_I_DEV/review-046.txt,2190,2197,couple 
./datasets/Set_I_DEV/review-046.txt,2197,2210,behind Joseph
./datasets/Set_I_DEV/review-046.txt,1399,1413,The kitchen is
./datasets/Set_I_DEV/review-046.txt,834,838,The 
./datasets/Set_I_DEV/review-046.txt,1403,1413,kitchen is
./datasets/Set_I_DEV/review-046.txt,889,902,but the Kanye
./datasets/Set_I_DEV/review-046.txt,889,893,but 
./datasets/Set_I_DEV/review-046.txt,893,902,the Kanye
./datasets/Set_I_DEV/review-046.txt,903,920,West pulsing from
./datasets/Set_I_DEV/review-046.txt,903,908,West 
./datasets/Set_I_DEV/review-046.txt,908,920,pulsing from
./datasets/Set_I_DEV/review-046.txt,802,817,seated talks in
./datasets/Set_I_DEV/review-046.txt,802,809,seated 
./datasets/Set_I_DEV/review-046.txt,809,817,talks in
./datasets/Set_I_DEV/review-047.txt,1894,1903,re up the
./datasets/Set_I_DEV/review-047.txt,62,65,re 
./datasets/Set_I_DEV/review-047.txt,1897,1903,up the
./datasets/Set_I_DEV/review-047.txt,277,292,or sulk beneath
./datasets/Set_I_DEV/review-047.txt,277,280,or 
./datasets/Set_I_DEV/review-047.txt,280,292,sulk beneath
./datasets/Set_I_DEV/review-047.txt,337,355,or stare longingly
./datasets/Set_I_DEV/review-047.txt,277,280,or 
./datasets/Set_I_DEV/review-047.txt,340,355,stare longingly
./datasets/Set_I_DEV/review-047.txt,450,467,be Sarah Ferguson
./datasets/Set_I_DEV/review-047.txt,450,453,be 
./datasets/Set_I_DEV/review-047.txt,453,467,Sarah Ferguson
./datasets/Set_I_DEV/review-047.txt,640,651,s Paris Bar
./datasets/Set_I_DEV/review-047.txt,105,107,s 
./datasets/Set_I_DEV/review-047.txt,642,651,Paris Bar
./datasets/Set_I_DEV/review-047.txt,839,855,Steak frites and
./datasets/Set_I_DEV/review-047.txt,839,845,Steak 
./datasets/Set_I_DEV/review-047.txt,845,855,frites and
./datasets/Set_I_DEV/review-047.txt,1862,1879,Another bottle of
./datasets/Set_I_DEV/review-047.txt,1862,1870,Another 
./datasets/Set_I_DEV/review-047.txt,1870,1879,bottle of
./datasets/Set_I_DEV/review-047.txt,469,483,the Duchess of
./datasets/Set_I_DEV/review-047.txt,83,87,the 
./datasets/Set_I_DEV/review-047.txt,473,483,Duchess of
./datasets/Set_I_DEV/review-048.txt,2117,2137,grabbing one another
./datasets/Set_I_DEV/review-048.txt,2117,2126,grabbing 
./datasets/Set_I_DEV/review-048.txt,2126,2137,one another
./datasets/Set_I_DEV/review-048.txt,2201,2215,bottle of wine
./datasets/Set_I_DEV/review-048.txt,2201,2208,bottle 
./datasets/Set_I_DEV/review-048.txt,2208,2215,of wine
./datasets/Set_I_DEV/review-048.txt,2271,2287,s company enough
./datasets/Set_I_DEV/review-048.txt,115,117,s 
./datasets/Set_I_DEV/review-048.txt,2273,2287,company enough
./datasets/Set_I_DEV/review-048.txt,536,547,But you can
./datasets/Set_I_DEV/review-048.txt,536,540,But 
./datasets/Set_I_DEV/review-048.txt,540,547,you can
./datasets/Set_I_DEV/review-048.txt,2440,2458,Man dined solemnly
./datasets/Set_I_DEV/review-048.txt,2440,2444,Man 
./datasets/Set_I_DEV/review-048.txt,2444,2458,dined solemnly
./datasets/Set_I_DEV/review-048.txt,1991,2003,at odds with
./datasets/Set_I_DEV/review-048.txt,501,504,at 
./datasets/Set_I_DEV/review-048.txt,1994,2003,odds with
./datasets/Set_I_DEV/review-048.txt,2582,2593,to an early
./datasets/Set_I_DEV/review-048.txt,125,128,to 
./datasets/Set_I_DEV/review-048.txt,2585,2593,an early
./datasets/Set_I_DEV/review-048.txt,579,592,never taste a
./datasets/Set_I_DEV/review-048.txt,579,585,never 
./datasets/Set_I_DEV/review-048.txt,585,592,taste a
./datasets/Set_I_DEV/review-049.txt,343,358,see the chipped
./datasets/Set_I_DEV/review-049.txt,343,347,see 
./datasets/Set_I_DEV/review-049.txt,347,358,the chipped
./datasets/Set_I_DEV/review-049.txt,92,108,at Whitehall are
./datasets/Set_I_DEV/review-049.txt,92,95,at 
./datasets/Set_I_DEV/review-049.txt,95,108,Whitehall are
./datasets/Set_I_DEV/review-049.txt,442,458,Some people like
./datasets/Set_I_DEV/review-049.txt,442,447,Some 
./datasets/Set_I_DEV/review-049.txt,447,458,people like
./datasets/Set_I_DEV/review-049.txt,302,315,s a marvelous
./datasets/Set_I_DEV/review-049.txt,90,92,s 
./datasets/Set_I_DEV/review-049.txt,304,315,a marvelous
./datasets/Set_I_DEV/review-049.txt,161,174,tastes like a
./datasets/Set_I_DEV/review-049.txt,161,168,tastes 
./datasets/Set_I_DEV/review-049.txt,168,174,like a
./datasets/Set_I_DEV/review-049.txt,194,209,Made from assam
./datasets/Set_I_DEV/review-049.txt,194,199,Made 
./datasets/Set_I_DEV/review-049.txt,199,209,from assam
./datasets/Set_I_DEV/review-049.txt,492,506,Then she flits
./datasets/Set_I_DEV/review-049.txt,492,497,Then 
./datasets/Set_I_DEV/review-049.txt,497,506,she flits
./datasets/Set_I_DEV/review-049.txt,268,277,to lend a
./datasets/Set_I_DEV/review-049.txt,268,271,to 
./datasets/Set_I_DEV/review-049.txt,271,277,lend a
./datasets/Set_I_DEV/review-050.txt,221,236,tables and chat
