% NYC Restaurant Review Dataset
@RELATION nyc_restaurant_review

@ATTRIBUTE count_of_food_adjectives_in_dish_name NUMERIC
@ATTRIBUTE count_of_food_ingredients_in_dish_name NUMERIC
@ATTRIBUTE count_of_food_adjectives_in_context NUMERIC
@ATTRIBUTE count_of_food_ingredients_in_context NUMERIC
@ATTRIBUTE has_price_attached {true, false}
@ATTRIBUTE has_meal_name_mentioned {true, false}
@ATTRIBUTE dish_name STRING
@ATTRIBUTE file_name STRING
@ATTRIBUTE class_label {positive, negative}

@DATA
0,0,0,0,false,false,moscardini,../Set_P/review-033.txt,positive
0,0,1,0,true,false,Tiella,../Set_P/review-033.txt,positive
0,0,0,0,true,true,'flat pasta',../Set_P/review-033.txt,positive
0,0,0,0,true,true,'salumi and cheese',../Set_P/review-033.txt,positive
0,0,0,0,true,true,'Chickpea fritters with cheese',../Set_P/review-033.txt,positive
0,1,0,0,false,false,'lamb chops',../Set_P/review-033.txt,positive
0,0,0,0,false,false,salad,../Set_P/review-033.txt,positive
0,0,0,0,false,false,sformatino,../Set_P/review-033.txt,positive
0,0,0,0,true,false,'Mediterranean orata',../Set_P/review-033.txt,positive
0,1,0,0,false,false,'simple pasta with sauted shrimp',../Set_P/review-033.txt,positive
0,0,0,0,false,false,'wholewheat spaghetti speck and wilted radicchio',../Set_P/review-033.txt,positive
0,0,0,0,false,false,'ricotta cake',../Set_P/review-033.txt,positive
0,0,0,0,false,false,tiramisu,../Set_P/review-033.txt,positive
0,0,0,0,false,false,'lime paneer roll',../Set_P/review-034.txt,positive
0,0,0,0,false,false,'behl pori',../Set_P/review-034.txt,positive
0,0,0,0,true,false,'Jaal mori',../Set_P/review-034.txt,positive
0,1,0,0,true,false,'chicken roll',../Set_P/review-034.txt,positive
1,1,0,0,false,false,'fried chicken',../Set_P/review-035.txt,positive
0,0,0,0,false,false,'pimiento cheese',../Set_P/review-035.txt,positive
0,0,0,0,false,false,'banana cream pie',../Set_P/review-035.txt,positive
0,0,0,0,false,false,'French fries',../Set_P/review-035.txt,positive
0,0,0,0,true,false,'craggy tangy buttermilk biscuits',../Set_P/review-035.txt,positive
0,1,0,0,false,false,Chicken,../Set_P/review-035.txt,positive
0,0,0,0,false,false,'mahogany chunks',../Set_P/review-035.txt,positive
1,1,0,0,false,false,friedchicken,../Set_P/review-035.txt,positive
0,0,0,0,false,false,Chickwich,../Set_P/review-035.txt,positive
0,0,0,0,false,false,'mashed potatoes',../Set_P/review-035.txt,positive
0,0,0,0,false,false,'bland corn salad',../Set_P/review-035.txt,positive
0,0,0,0,false,false,'carrotraisin slaw',../Set_P/review-035.txt,positive
0,0,0,0,false,false,'club sandwich',../Set_P/review-035.txt,positive
1,1,0,0,false,false,'fried chicken salad',../Set_P/review-035.txt,positive
0,0,0,0,false,false,'Greek burger',../Set_P/review-036.txt,positive
0,0,0,0,false,false,'veggie pita',../Set_P/review-036.txt,positive
0,0,0,0,true,false,'Greek fries',../Set_P/review-036.txt,positive
0,0,0,0,true,false,pikilia,../Set_P/review-036.txt,positive
0,0,0,0,true,false,taramosalata,../Set_P/review-036.txt,positive
0,0,0,0,true,false,'fish roe',../Set_P/review-036.txt,positive
0,0,0,0,true,false,smoky,../Set_P/review-036.txt,positive
0,0,0,0,true,false,'roasted eggplant pure',../Set_P/review-036.txt,positive
0,0,0,0,false,false,baguette,../Set_P/review-037.txt,positive
0,0,0,0,true,false,sunflowerrye,../Set_P/review-037.txt,positive
0,0,0,0,true,false,salami,../Set_P/review-037.txt,positive
0,0,0,0,true,false,Athena,../Set_P/review-037.txt,positive
0,0,0,0,true,false,'almondpear danish',../Set_P/review-037.txt,positive
0,0,0,0,true,false,peaches,../Set_P/review-037.txt,positive
0,0,0,0,true,false,raspberries,../Set_P/review-037.txt,positive
0,0,0,0,true,false,'Brie and lardons',../Set_P/review-037.txt,positive
0,0,0,0,true,false,croissants,../Set_P/review-037.txt,positive
0,0,1,0,true,false,'chivestrewn potatoes',../Set_P/review-038.txt,positive
0,0,1,0,true,false,cucumbers,../Set_P/review-038.txt,positive
0,0,1,0,true,false,'shredded cabbage',../Set_P/review-038.txt,positive
0,0,0,0,false,false,'rabbit and truffled yam openfaced sandwich',../Set_P/review-038.txt,positive
0,0,0,0,false,false,'tart apples',../Set_P/review-038.txt,positive
0,1,0,0,false,false,'chilled crab meat',../Set_P/review-038.txt,positive
0,0,0,0,false,false,crostini,../Set_P/review-038.txt,positive
0,0,0,0,false,false,'fat smoked sprats',../Set_P/review-038.txt,positive
0,0,0,0,false,false,'boiled quail eggs',../Set_P/review-038.txt,positive
0,0,0,0,false,false,'chocolate bark',../Set_P/review-038.txt,positive
1,0,0,0,false,false,'sweet potato pie',../Set_P/review-038.txt,positive
0,0,0,0,true,false,'mozzarella sandwich',../Set_P/review-039.txt,positive
0,0,0,0,true,false,'English muffin',../Set_P/review-039.txt,positive
0,0,0,0,true,false,kimchi,../Set_P/review-039.txt,positive
1,0,0,0,true,false,'fried egg',../Set_P/review-039.txt,positive
0,0,0,0,true,false,'crunchy chunks of pork belly',../Set_P/review-039.txt,positive
0,0,0,0,true,false,'Earls Eggo',../Set_P/review-039.txt,positive
0,0,0,0,false,false,'chewy Korean rice cakes',../Set_P/review-039.txt,positive
0,0,0,0,false,false,'Asian gnocchi',../Set_P/review-039.txt,positive
1,0,0,0,false,false,'fried oysters',../Set_P/review-040.txt,positive
0,1,0,0,false,false,'lamb chops',../Set_P/review-040.txt,positive
0,0,0,0,false,false,'Tennessee country ham',../Set_P/review-040.txt,positive
0,1,0,0,false,false,'short ribs',../Set_P/review-040.txt,positive
0,1,0,0,false,false,shrimp,../Set_P/review-040.txt,positive
1,0,0,0,false,false,'fried potatoes',../Set_P/review-040.txt,positive
0,0,0,0,false,false,'brussels sprouts',../Set_P/review-040.txt,positive
0,0,0,0,false,false,popcorn,../Set_P/review-041.txt,positive
0,0,0,0,true,false,'Spread Eagle plate',../Set_P/review-041.txt,positive
1,1,0,0,true,false,'fried chicken',../Set_P/review-041.txt,positive
0,0,0,0,true,false,'mashed potatoes',../Set_P/review-041.txt,positive
0,0,0,0,true,false,cake,../Set_P/review-041.txt,positive
0,0,0,0,true,false,crickets,../Set_P/review-041.txt,positive
0,0,0,0,true,false,'cheese empanadas',../Set_P/review-041.txt,positive
0,0,0,0,true,false,'greaseless turnovers',../Set_P/review-041.txt,positive
0,0,1,0,true,false,'puppy dogs',../Set_P/review-041.txt,positive
0,0,0,0,false,false,burger,../Set_P/review-041.txt,positive
0,1,0,0,true,false,'grilled chicken sandwich',../Set_P/review-041.txt,positive
0,0,0,0,false,false,'Chewy brownies',../Set_P/review-041.txt,positive
0,0,0,0,false,false,'rice balls',../Set_P/review-042.txt,positive
0,0,0,0,false,false,spaghetti,../Set_P/review-042.txt,positive
0,1,0,0,false,false,meatballs,../Set_P/review-042.txt,positive
0,0,0,0,false,false,ducks,../Set_P/review-042.txt,positive
0,1,0,0,false,false,chickens,../Set_P/review-042.txt,positive
0,0,0,0,false,false,fish,../Set_P/review-042.txt,positive
0,0,0,1,true,true,'roasted carrots',../Set_P/review-042.txt,positive
0,0,0,1,true,true,'oliveoil smashed potatoes',../Set_P/review-042.txt,positive
0,0,0,1,true,true,'simmered spinach',../Set_P/review-042.txt,positive
0,0,0,0,false,false,'juicy pork loin',../Set_P/review-042.txt,positive
0,0,0,0,false,false,carrots,../Set_P/review-042.txt,positive
0,0,0,0,false,false,fish,../Set_P/review-042.txt,positive
1,0,0,0,false,true,'duck fatfried potato nuggets',../Set_P/review-042.txt,positive
0,0,0,0,false,false,udon,../Set_P/review-043.txt,positive
0,0,0,0,false,false,'sanuki kake udon',../Set_P/review-043.txt,positive
0,0,0,0,true,false,tempura,../Set_P/review-043.txt,positive
0,1,0,0,false,false,Shrimp,../Set_P/review-043.txt,positive
0,0,0,0,false,false,'whole egg',../Set_P/review-043.txt,positive
0,0,0,0,false,false,'niku udon',../Set_P/review-043.txt,positive
0,0,0,0,true,false,beef,../Set_P/review-043.txt,positive
0,0,0,0,true,false,'curry udon',../Set_P/review-043.txt,positive
0,0,2,1,true,false,'Ground pork and miso udon',../Set_P/review-043.txt,positive
0,0,0,0,true,false,'bukkake udon',../Set_P/review-043.txt,positive
0,0,0,0,true,false,'pickled mackerel',../Set_P/review-043.txt,positive
0,1,0,0,false,false,shrimp,../Set_P/review-044.txt,positive
0,0,0,0,false,false,ribeyes,../Set_P/review-044.txt,positive
0,0,0,0,false,false,'hash browns',../Set_P/review-044.txt,positive
0,1,0,0,false,false,'shrimp with tomatillo',../Set_P/review-044.txt,positive
0,1,0,0,false,false,'fat crab meat',../Set_P/review-044.txt,positive
0,0,0,0,false,false,'Soft grits',../Set_P/review-044.txt,positive
0,1,0,0,false,false,'Gulf shrimp',../Set_P/review-044.txt,positive
0,0,0,0,false,false,'redpepper crab cake',../Set_P/review-044.txt,positive
0,0,0,0,true,false,'baby spinach',../Set_P/review-044.txt,positive
0,0,0,0,true,false,'toasted pecans',../Set_P/review-044.txt,positive
0,0,0,0,true,false,'spicy orange vinaigrette',../Set_P/review-044.txt,positive
0,1,0,0,false,false,'Lamb chops',../Set_P/review-044.txt,positive
0,0,0,0,false,false,'cornandcollards tart',../Set_P/review-044.txt,positive
0,0,0,0,false,false,ribeye,../Set_P/review-044.txt,positive
0,0,0,0,false,false,'French fries',../Set_P/review-044.txt,positive
0,0,0,0,false,false,cauliflower,../Set_P/review-044.txt,positive
0,0,0,0,false,false,goatcheese,../Set_P/review-044.txt,positive
0,0,0,0,false,false,dumplings,../Set_P/review-045.txt,positive
0,0,0,0,true,false,'Duck lo mein',../Set_P/review-045.txt,positive
0,0,0,0,false,false,Cantonese,../Set_P/review-045.txt,positive
0,0,0,0,false,false,pork,../Set_P/review-045.txt,positive
1,0,1,0,false,true,'lobsterdish is sweeter than you might imagine So is the sauce Shower it with hot sauce and soyDo the same with dishegg foo young',../Set_P/review-045.txt,positive
0,0,0,0,true,false,'black bean sauce',../Set_P/review-045.txt,positive
0,0,0,0,false,false,'white rice',../Set_P/review-045.txt,positive
0,0,0,0,false,false,rillettes,../Set_P/review-046.txt,positive
0,1,0,0,false,true,'braised meat dishes',../Set_P/review-046.txt,positive
0,0,0,0,false,false,'brisket sandwich',../Set_P/review-046.txt,positive
0,0,0,0,false,false,'plateau de mer',../Set_P/review-046.txt,positive
0,0,0,0,true,false,'king crab legs',../Set_P/review-046.txt,positive
0,0,0,0,true,false,oysters,../Set_P/review-046.txt,positive
0,1,0,0,true,false,'shrimp and cocktail sauce',../Set_P/review-046.txt,positive
0,0,0,0,true,false,'briny clams',../Set_P/review-046.txt,positive
0,0,0,0,false,false,shellfish,../Set_P/review-046.txt,positive
0,0,0,0,false,false,Caesar,../Set_P/review-046.txt,positive
0,0,0,0,false,false,'hotsmoked trout with cauliflower pure',../Set_P/review-046.txt,positive
0,0,0,0,false,false,'gummy clam chowder',../Set_P/review-046.txt,positive
0,1,0,0,false,false,'chicken liver',../Set_P/review-046.txt,positive
0,0,0,0,false,false,'foie gras pt',../Set_P/review-046.txt,positive
0,1,0,0,true,false,'braised lamb',../Set_P/review-046.txt,positive
0,0,0,0,true,false,'pork gratin',../Set_P/review-046.txt,positive
0,0,0,0,true,false,'roasted monkfish with romesco sauce',../Set_P/review-046.txt,positive
0,0,0,0,false,false,'tuna tartare with olives',../Set_P/review-047.txt,positive
0,0,1,0,false,false,bread,../Set_P/review-047.txt,positive
1,0,0,0,false,false,'roasted veal sweetbreads',../Set_P/review-047.txt,positive
0,0,0,0,false,true,'frise  with lardons of bacon',../Set_P/review-047.txt,positive
0,0,0,0,false,true,'poached duck egg',../Set_P/review-047.txt,positive
0,1,0,0,false,true,'steak au poivre',../Set_P/review-047.txt,positive
0,0,0,0,false,true,'golden fries',../Set_P/review-047.txt,positive
0,0,0,0,false,false,'foie gras',../Set_P/review-047.txt,positive
0,1,0,0,false,false,'rack of lamb',../Set_P/review-047.txt,positive
0,0,0,0,false,false,'Roman squarecut pizzas',../Set_P/review-048.txt,positive
0,0,0,0,false,true,tripe,../Set_P/review-048.txt,positive
0,0,0,0,false,false,'Crunchy bruschetta',../Set_P/review-048.txt,positive
0,0,0,0,false,false,'antipasto Romano',../Set_P/review-048.txt,positive
0,0,0,0,true,false,'salumi e formaggi',../Set_P/review-048.txt,positive
0,0,0,0,false,false,'gran bu di bufala',../Set_P/review-048.txt,positive
0,0,0,0,true,true,'farro salad',../Set_P/review-048.txt,positive
0,0,0,0,true,true,'creamy burrata',../Set_P/review-048.txt,positive
0,0,0,0,true,false,'gnocchi with musky oxtail rag',../Set_P/review-048.txt,positive
0,0,0,0,true,false,'pappardelle fragrant with beef stewed in red wine',../Set_P/review-048.txt,positive
0,0,0,0,true,false,'roast duck over oozy orzotto',../Set_P/review-048.txt,positive
0,0,0,0,true,false,'matriciana speckled with bacon',../Set_P/review-048.txt,positive
0,0,0,0,false,false,oysters,../Set_P/review-049.txt,positive
0,0,0,0,false,false,'panroasted squid and sausage',../Set_P/review-049.txt,positive
0,1,1,1,true,true,'Shrimp cocktail',../Set_P/review-049.txt,positive
0,0,0,0,true,true,'oysters Kilpatrick',../Set_P/review-049.txt,positive
0,0,0,0,false,false,'Mushy pea fritters served with minted yogurt',../Set_P/review-049.txt,positive
0,0,1,1,true,false,'veal spiedini',../Set_P/review-050.txt,positive
0,0,0,0,true,false,'Green lentil soup',../Set_P/review-050.txt,positive
0,0,1,0,true,false,'heirloom carrots are enriched with hazelnuts',../Set_P/review-050.txt,positive
0,0,1,0,true,false,'branzino crudo',../Set_P/review-050.txt,positive
0,0,0,0,false,false,pasta,../Set_P/review-050.txt,positive
0,0,0,0,false,false,rigatoni,../Set_P/review-050.txt,positive
0,1,0,0,true,false,'meaty fluke',../Set_P/review-050.txt,positive
0,1,0,0,true,false,'Bonein chicken',../Set_P/review-050.txt,positive
0,0,0,0,true,false,polenta,../Set_P/review-050.txt,positive
0,0,0,0,false,false,sandwiches,../Set_P/review-050.txt,positive
1,0,0,0,true,false,'Fried eggs',../Set_P/review-050.txt,positive
0,0,0,0,true,false,'sesame roll',../Set_P/review-050.txt,positive
0,0,0,0,false,false,Salads,../Set_P/review-050.txt,positive
0,0,0,0,false,false,'dark chocolate pudding',../Set_P/review-050.txt,positive
0,2,0,0,true,true,'lamb and beef meatballs with sesame cream',../Set_P/review-051.txt,positive
0,0,0,0,true,true,'cured tongue with couscous',../Set_P/review-051.txt,positive
0,0,0,0,true,true,'roasted leaves of brussels sprouts',../Set_P/review-051.txt,positive
0,0,0,0,true,true,'herbmarinated butternut squash',../Set_P/review-051.txt,positive
0,0,0,0,false,false,'tiny beet cubes pickled  frise earthy chestnut cream and spicy cheese',../Set_P/review-051.txt,positive
0,0,0,0,true,false,'Zucchini slices',../Set_P/review-051.txt,positive
0,0,0,0,true,false,'vegetable antipasti',../Set_P/review-051.txt,positive
0,0,0,0,true,false,'melted red cabbage and turnips',../Set_P/review-051.txt,positive
0,0,0,0,true,false,'roast pork',../Set_P/review-051.txt,positive
0,0,0,0,false,false,cannoli,../Set_P/review-051.txt,positive
0,0,1,0,false,false,cheesecake,../Set_P/review-051.txt,positive
0,0,1,0,false,false,'rosemary gelato',../Set_P/review-051.txt,positive
0,0,0,0,false,false,'cabbage and sausage',../Set_P/review-052.txt,positive
0,1,0,0,false,false,'cured meats and cheeses',../Set_P/review-052.txt,positive
0,0,0,0,false,false,'roasted sausages',../Set_P/review-052.txt,positive
0,0,0,0,true,false,'pork shoulder',../Set_P/review-052.txt,positive
1,0,0,0,true,true,'fried shiitakes',../Set_P/review-052.txt,positive
0,0,0,0,true,true,'Tyrolean nioise',../Set_P/review-052.txt,positive
0,1,0,0,true,false,'Skirt steak',../Set_P/review-052.txt,positive
0,0,0,0,true,false,'roasted fish fillet',../Set_P/review-052.txt,positive
0,0,0,0,false,false,Tacos,../Set_P/review-053.txt,positive
0,0,0,1,false,false,'braised tongue',../Set_P/review-053.txt,positive
0,0,0,0,false,false,'smoky red morita pepper',../Set_P/review-053.txt,positive
0,0,0,0,false,false,'creamy green tomatillo',../Set_P/review-053.txt,positive
0,0,0,0,false,false,guacamole,../Set_P/review-053.txt,positive
0,0,0,0,true,false,'pork chop',../Set_P/review-053.txt,positive
0,1,0,0,true,false,'herbroasted chicken',../Set_P/review-053.txt,positive
0,0,0,0,true,false,'Panseared tilapia',../Set_P/review-053.txt,positive
0,0,0,0,false,false,'Seafood enchiladas',../Set_P/review-053.txt,positive
0,0,0,0,true,false,'tortilla chips in chilaquiles',../Set_P/review-053.txt,positive
0,0,0,0,false,false,churros,../Set_P/review-053.txt,positive
0,0,0,0,false,false,crostini,../Set_P/review-054.txt,positive
0,0,0,1,true,true,'pork aspic',../Set_P/review-054.txt,positive
0,0,0,0,false,false,'penne with roasted cauliflower',../Set_P/review-054.txt,positive
0,0,0,0,false,false,'pasta rings',../Set_P/review-054.txt,positive
0,0,0,0,false,false,'una marea di formaggi',../Set_P/review-054.txt,positive
0,0,0,0,false,false,spaghettis,../Set_P/review-054.txt,positive
0,0,0,0,false,true,'clam pasta',../Set_P/review-054.txt,positive
0,0,0,1,true,true,lasagna,../Set_P/review-054.txt,positive
0,0,0,1,true,true,'plump maccheroni',../Set_P/review-054.txt,positive
0,0,0,0,false,false,'winebraised beef shank with polenta',../Set_P/review-054.txt,positive
0,0,0,0,false,false,'pork chop',../Set_P/review-054.txt,positive
0,0,0,0,false,false,'lemon olive oil cake',../Set_P/review-054.txt,positive
0,0,0,0,false,false,'chocolatewalnut cake',../Set_P/review-054.txt,positive
0,0,0,0,false,false,'panna cotta',../Set_P/review-054.txt,positive
0,0,0,0,true,false,'cochinita pibil',../Set_P/review-055.txt,positive
0,0,0,0,false,false,quesadilla,../Set_P/review-055.txt,positive
0,0,0,1,true,false,guisados,../Set_P/review-055.txt,positive
0,1,0,0,false,false,'crabandmango tostadas',../Set_P/review-055.txt,positive
0,0,0,0,false,false,pasta,../Set_P/review-056.txt,positive
0,0,0,0,false,false,'sauted bay scallops',../Set_P/review-056.txt,positive
0,0,0,0,false,false,'fresh tagliatelle',../Set_P/review-056.txt,positive
0,0,0,0,true,false,'onepound lobster',../Set_P/review-057.txt,positive
0,0,0,0,true,false,'roasted garlic aioli',../Set_P/review-057.txt,positive
0,0,0,0,true,false,'fluke crudo',../Set_P/review-057.txt,positive
0,0,0,0,false,false,'pain au levain',../Set_P/review-057.txt,positive
0,0,0,0,true,true,Gruyreandsurimi,../Set_P/review-057.txt,positive
1,0,0,0,true,false,'Sweet littleneck clams',../Set_P/review-057.txt,positive
0,0,0,0,true,false,brisket,../Set_P/review-057.txt,positive
1,0,0,0,true,false,'fried oyster sandwich',../Set_P/review-057.txt,positive
0,0,0,0,false,false,Churros,../Set_P/review-058.txt,positive
0,0,0,0,false,false,bikinis,../Set_P/review-058.txt,positive
0,0,0,0,false,false,bocatas,../Set_P/review-058.txt,positive
0,0,0,0,false,false,'crunchy calamari loops',../Set_P/review-058.txt,positive
0,0,0,0,false,false,pizza,../Set_P/review-059.txt,positive
0,0,0,0,false,false,'sausage sliders',../Set_P/review-059.txt,positive
0,0,0,0,false,false,'jicama and cornshoot',../Set_P/review-059.txt,positive
0,0,2,0,true,true,'fresh kale salad',../Set_P/review-059.txt,positive
0,0,2,0,true,true,'woodfired pizzas',../Set_P/review-059.txt,positive
0,0,2,0,true,true,'San Marzano tomato sauce',../Set_P/review-059.txt,positive
0,0,2,0,true,true,orecchiette,../Set_P/review-059.txt,positive
0,1,2,0,true,true,'crab meat',../Set_P/review-059.txt,positive
0,0,2,0,true,true,'Dixiefied Cubano',../Set_P/review-059.txt,positive
0,0,0,0,true,false,burger,../Set_P/review-059.txt,positive
0,0,0,0,false,false,'hot lemonblueberry zeppoles',../Set_P/review-059.txt,positive
0,0,0,0,false,false,'lemon curd',../Set_P/review-059.txt,positive
0,0,0,0,false,false,'beersalted caramel',../Set_P/review-059.txt,positive
0,0,0,0,true,false,'Evil Twin Yin',../Set_P/review-059.txt,positive
0,0,1,0,false,false,'imperial stout',../Set_P/review-059.txt,positive
0,0,0,0,false,false,'frise aux lardons',../Set_P/review-060.txt,positive
0,0,0,0,false,false,'metallic onion soup',../Set_P/review-060.txt,positive
0,0,0,0,false,false,toast,../Set_P/review-060.txt,positive
0,1,0,1,true,true,'a Va steak frites',../Set_P/review-060.txt,positive
1,0,0,1,true,false,'crispy rabbit',../Set_P/review-060.txt,positive
0,1,0,0,false,false,steak,../Set_P/review-061.txt,positive
1,0,0,0,false,false,'veal sweetbreads',../Set_P/review-061.txt,positive
0,0,0,0,false,false,'24ounce bonein ribeye',../Set_P/review-061.txt,positive
0,0,0,0,false,false,wagyu,../Set_P/review-061.txt,positive
0,0,0,0,false,false,'bonein New York strip',../Set_P/review-061.txt,positive
0,0,0,0,false,false,'veal chop',../Set_P/review-061.txt,positive
0,0,0,0,false,false,burger,../Set_P/review-061.txt,positive
0,0,0,0,false,false,'grapefruit and honey cheesecake',../Set_P/review-061.txt,positive
0,0,0,0,false,false,'frise salad',../Set_P/review-062.txt,positive
0,1,0,0,false,false,'skilletroasted chicken',../Set_P/review-062.txt,positive
0,0,0,0,false,false,skate,../Set_P/review-062.txt,positive
0,0,0,0,false,false,'Speedy Romeos pies',../Set_P/review-063.txt,positive
0,0,0,0,false,false,pizza,../Set_P/review-063.txt,positive
0,0,0,0,false,false,'smoked fish',../Set_P/review-064.txt,positive
0,0,0,1,false,false,'filet of sturgeon',../Set_P/review-064.txt,positive
0,0,0,0,false,false,pelmeni,../Set_P/review-064.txt,positive
0,0,0,0,false,false,'bangers and mash',../Set_P/review-065.txt,positive
0,0,0,0,false,false,'Victoria spongecake',../Set_P/review-065.txt,positive
0,0,0,0,false,false,crumpets,../Set_P/review-065.txt,positive
0,0,0,0,false,false,kedgeree,../Set_P/review-065.txt,positive
0,0,0,0,false,false,'parsnip soup',../Set_P/review-065.txt,positive
0,1,0,0,false,false,'meat pies',../Set_P/review-065.txt,positive
0,0,0,1,true,true,sandwiches,../Set_P/review-065.txt,positive
0,1,0,1,true,false,'steak and kidney pie',../Set_P/review-065.txt,positive
0,0,0,1,true,false,'Scotch egg',../Set_P/review-065.txt,positive
0,0,0,0,false,false,'chocolatesea salt tart',../Set_P/review-065.txt,positive
0,0,0,0,true,false,'toffee pudding',../Set_P/review-065.txt,positive
0,0,0,0,false,false,'oxtail marmalade',../Set_P/review-066.txt,positive
0,0,0,0,false,false,'rabbit confit',../Set_P/review-066.txt,positive
0,0,0,0,false,false,'anchovies piled on toast',../Set_P/review-066.txt,positive
0,0,0,0,false,true,lentils,../Set_P/review-066.txt,positive
0,0,0,0,false,true,kale,../Set_P/review-066.txt,positive
0,1,0,0,true,true,'potpie of chicken rabbit and mushrooms',../Set_P/review-066.txt,positive
0,0,0,0,true,true,'blue  in a pool of honey',../Set_P/review-066.txt,positive
1,0,0,0,true,true,'oilysoft bread with crisp shreds of bittersweet onion',../Set_P/review-066.txt,positive
0,0,0,0,true,true,mussels,../Set_P/review-066.txt,positive
0,0,0,0,false,false,omelet,../Set_P/review-066.txt,positive
0,0,0,0,false,true,'horseradish cream sauce',../Set_P/review-066.txt,positive
0,0,0,0,false,false,'chocolate mousse',../Set_P/review-066.txt,positive
0,0,0,0,false,false,falafel,../Set_P/review-067.txt,positive
0,0,0,0,true,false,'chickpea orbs',../Set_P/review-067.txt,positive
0,0,0,0,false,false,'eggplant  la Yafa',../Set_P/review-067.txt,positive
0,0,0,0,false,false,'bo zai',../Set_P/review-068.txt,positive
0,0,0,0,true,false,'Chinese sausage',../Set_P/review-068.txt,positive
0,0,0,0,true,false,'minced pork',../Set_P/review-068.txt,positive
0,0,0,0,true,false,'fatty bacon',../Set_P/review-068.txt,positive
0,0,0,0,true,false,'Chinese sausage and preserved duck',../Set_P/review-068.txt,positive
0,0,0,0,false,false,'silver fish with pepper salt',../Set_P/review-068.txt,positive
0,0,1,0,false,false,salad,../Set_P/review-068.txt,positive
0,0,0,0,true,false,'sauted pea shoots',../Set_P/review-068.txt,positive
1,0,0,0,true,false,'crispy pig',../Set_P/review-068.txt,positive
0,0,0,0,false,false,'Milk and eggwhite ginger flan',../Set_P/review-068.txt,positive
0,0,0,0,true,false,'blacksesamefilled rice balls',../Set_P/review-068.txt,positive
0,1,0,0,false,false,'Roman lamb chops',../Set_P/review-069.txt,positive
0,0,0,0,false,false,'tortellini from Bologna',../Set_P/review-069.txt,positive
0,0,0,0,false,false,'Piedmontese bean stew',../Set_P/review-069.txt,positive
0,0,1,1,true,false,Salumi,../Set_P/review-069.txt,positive
0,0,0,0,false,false,'vitello tonnato',../Set_P/review-069.txt,positive
0,0,1,0,false,false,'tortelloni stuffed with smoked and fresh mozzarella',../Set_P/review-069.txt,positive
0,0,0,0,false,false,'thincrust pizzas',../Set_P/review-069.txt,positive
0,0,0,0,true,false,Tiramis,../Set_P/review-069.txt,positive
0,0,0,0,true,false,'ice creams',../Set_P/review-069.txt,positive
0,0,0,0,true,false,sorbets,../Set_P/review-069.txt,positive
0,0,0,0,true,false,bongobongo,../Set_P/review-069.txt,positive
0,0,0,0,true,false,'pine nut tart',../Set_P/review-069.txt,positive
0,0,0,0,false,false,Pastrami,../Set_P/review-070.txt,positive
0,0,0,0,false,false,'deli sandwiches',../Set_P/review-070.txt,positive
0,0,0,0,true,false,'beef sandwiches',../Set_P/review-070.txt,positive
0,0,0,1,false,true,sandwich,../Set_P/review-070.txt,positive
0,0,0,0,false,false,brisket,../Set_P/review-070.txt,positive
0,0,0,0,false,false,wallflower,../Set_P/review-070.txt,positive
0,1,0,0,false,false,'crab meat',../Set_P/review-071.txt,positive
0,0,0,0,false,false,'sea urchin',../Set_P/review-071.txt,positive
0,0,0,0,false,false,eggplant,../Set_P/review-071.txt,positive
